Date,District,Market Type,Commercial Type,Quality Grade,Price,, 
1/26/2021,Gampaha,Local,Keti,Standard,600,,
1/26/2021,Gampaha,Local,Korikan,Premium,250,,
1/26/2021,Gampaha,Local,Korikan,Standard,150,,
2/2/2021,Kurunegala,Export,Peedunu,Premium,5000,,
2/2/2021,Kurunegala,Export,Peedunu,Standard,2000,,
2/2/2021,Kurunegala,Export,Kanda,Premium,2000,,
2/2/2021,Kurunegala,Export,Kanda,Standard,1500,,
2/2/2021,Kurunegala,Local,Peedunu,Premium,2000,,
2/2/2021,Kurunegala,Local,Peedunu,Standard,1500,,
2/2/2021,Kurunegala,Local,Keti,Premium,1000,,
2/2/2021,Kurunegala,Local,Keti,Standard,800,,
2/2/2021,Kurunegala,Local,Korikan,Premium,150,,
2/2/2021,Kurunegala,Local,Korikan,Standard,100,,
2/2/2021,Gampaha,Export,Peedunu,Premium,3500,,
2/2/2021,Gampaha,Export,Peedunu,Standard,2500,,
2/2/2021,Gampaha,Export,Kanda,Premium,2000,,
2/2/2021,Gampaha,Export,Kanda,Standard,1500,,
2/2/2021,Gampaha,Local,Peedunu,Premium,1500,,
2/2/2021,Gampaha,Local,Peedunu,Standard,1200,,
2/2/2021,Gampaha,Local,Keti,Premium,600,,
2/2/2021,Gampaha,Local,Keti,Standard,500,,
2/2/2021,Gampaha,Local,Korikan,Premium,250,,
2/2/2021,Gampaha,Local,Korikan,Standard,100,,
2/9/2021,Kurunegala,Export,Peedunu,Premium,5000,,
2/9/2021,Kurunegala,Export,Peedunu,Standard,3000,,
2/9/2021,Kurunegala,Export,Kanda,Premium,3000,,
2/9/2021,Kurunegala,Export,Kanda,Standard,2000,,
2/9/2021,Kurunegala,Local,Peedunu,Premium,1500,,
2/9/2021,Kurunegala,Local,Peedunu,Standard,1000,,
2/9/2021,Kurunegala,Local,Keti,Premium,800,,
2/9/2021,Kurunegala,Local,Keti,Standard,500,,
2/9/2021,Kurunegala,Local,Korikan,Premium,150,,
2/9/2021,Kurunegala,Local,Korikan,Standard,100,,
2/9/2021,Gampaha,Export,Peedunu,Premium,4000,,
2/9/2021,Gampaha,Export,Peedunu,Standard,2500,,
2/9/2021,Gampaha,Export,Kanda,Premium,2000,,
2/9/2021,Gampaha,Export,Kanda,Standard,1500,,
2/9/2021,Gampaha,Local,Peedunu,Premium,1500,,
2/9/2021,Gampaha,Local,Peedunu,Standard,1200,,
2/9/2021,Gampaha,Local,Keti,Premium,1000,,
2/9/2021,Gampaha,Local,Keti,Standard,800,,
2/9/2021,Gampaha,Local,Korikan,Premium,150,,
2/9/2021,Gampaha,Local,Korikan,Standard,100,,
2/16/2021,Kurunegala,Export,Peedunu,Premium,5000,,
2/16/2021,Kurunegala,Export,Peedunu,Standard,3000,,
2/16/2021,Kurunegala,Export,Kanda,Premium,3000,,
2/16/2021,Kurunegala,Export,Kanda,Standard,2000,,
2/16/2021,Kurunegala,Local,Peedunu,Premium,1500,,
2/16/2021,Kurunegala,Local,Peedunu,Standard,1000,,
2/16/2021,Kurunegala,Local,Keti,Premium,800,,
2/16/2021,Kurunegala,Local,Keti,Standard,500,,
2/16/2021,Kurunegala,Local,Korikan,Premium,150,,
2/16/2021,Kurunegala,Local,Korikan,Standard,100,,
2/16/2021,Gampaha,Export,Peedunu,Premium,4500,,
2/16/2021,Gampaha,Export,Peedunu,Standard,2750,,
2/16/2021,Gampaha,Export,Kanda,Premium,2500,,
2/16/2021,Gampaha,Export,Kanda,Standard,2000,,
2/16/2021,Gampaha,Local,Peedunu,Premium,2200,,
2/16/2021,Gampaha,Local,Peedunu,Standard,1800,,
2/16/2021,Gampaha,Local,Keti,Premium,1200,,
2/16/2021,Gampaha,Local,Keti,Standard,1000,,
2/16/2021,Gampaha,Local,Korikan,Premium,350,,
2/16/2021,Gampaha,Local,Korikan,Standard,250,,
2/23/2021,Kurunegala,Export,Peedunu,Premium,6000,,
2/23/2021,Kurunegala,Export,Peedunu,Standard,3000,,
2/23/2021,Kurunegala,Export,Kanda,Premium,4000,,
2/23/2021,Kurunegala,Export,Kanda,Standard,2500,,
2/23/2021,Kurunegala,Local,Peedunu,Premium,1500,,
2/23/2021,Kurunegala,Local,Peedunu,Standard,1000,,
2/23/2021,Kurunegala,Local,Keti,Premium,800,,
2/23/2021,Kurunegala,Local,Keti,Standard,500,,
2/23/2021,Kurunegala,Local,Korikan,Premium,150,,
2/23/2021,Kurunegala,Local,Korikan,Standard,100,,
2/23/2021,Gampaha,Export,Peedunu,Premium,3500,,
2/23/2021,Gampaha,Export,Peedunu,Standard,2000,,
2/23/2021,Gampaha,Export,Kanda,Premium,2200,,
2/23/2021,Gampaha,Export,Kanda,Standard,1800,,
2/23/2021,Gampaha,Local,Peedunu,Premium,1300,,
2/23/2021,Gampaha,Local,Peedunu,Standard,1200,,
2/23/2021,Gampaha,Local,Keti,Premium,1000,,
2/23/2021,Gampaha,Local,Keti,Standard,800,,
2/23/2021,Gampaha,Local,Korikan,Premium,300,,
2/23/2021,Gampaha,Local,Korikan,Standard,250,,
3/2/2021,Kurunegala,Export,Peedunu,Premium,6000,,
3/2/2021,Kurunegala,Export,Peedunu,Standard,3000,,
3/2/2021,Kurunegala,Export,Kanda,Premium,4000,,
3/2/2021,Kurunegala,Export,Kanda,Standard,3000,,
3/2/2021,Kurunegala,Local,Peedunu,Premium,2000,,
3/2/2021,Kurunegala,Local,Peedunu,Standard,1000,,
3/2/2021,Kurunegala,Local,Keti,Premium,800,,
3/2/2021,Kurunegala,Local,Keti,Standard,500,,
3/2/2021,Kurunegala,Local,Korikan,Premium,150,,
3/2/2021,Kurunegala,Local,Korikan,Standard,100,,
3/2/2021,Gampaha,Export,Peedunu,Premium,3500,,
3/2/2021,Gampaha,Export,Peedunu,Standard,2200,,
3/2/2021,Gampaha,Export,Kanda,Premium,2000,,
3/2/2021,Gampaha,Export,Kanda,Standard,1500,,
3/2/2021,Gampaha,Local,Peedunu,Premium,2000,,
3/2/2021,Gampaha,Local,Peedunu,Standard,1700,,
3/2/2021,Gampaha,Local,Keti,Premium,1200,,
3/2/2021,Gampaha,Local,Keti,Standard,1000,,
3/2/2021,Gampaha,Local,Korikan,Premium,400,,
3/2/2021,Gampaha,Local,Korikan,Standard,300,,
3/9/2021,Kurunegala,Export,Peedunu,Premium,6000,,
3/9/2021,Kurunegala,Export,Peedunu,Standard,3000,,
3/9/2021,Kurunegala,Export,Kanda,Premium,4000,,
3/9/2021,Kurunegala,Export,Kanda,Standard,3000,,
3/9/2021,Kurunegala,Local,Peedunu,Premium,2500,,
3/9/2021,Kurunegala,Local,Peedunu,Standard,1000,,
3/9/2021,Kurunegala,Local,Keti,Premium,800,,
3/9/2021,Kurunegala,Local,Keti,Standard,500,,
3/9/2021,Kurunegala,Local,Korikan,Premium,150,,
3/9/2021,Kurunegala,Local,Korikan,Standard,100,,
3/9/2021,Gampaha,Export,Peedunu,Premium,5000,,
3/9/2021,Gampaha,Export,Peedunu,Standard,4000,,
3/9/2021,Gampaha,Export,Kanda,Premium,2500,,
3/9/2021,Gampaha,Export,Kanda,Standard,2000,,
3/9/2021,Gampaha,Local,Peedunu,Premium,2500,,
3/9/2021,Gampaha,Local,Peedunu,Standard,2300,,
3/9/2021,Gampaha,Local,Keti,Premium,1500,,
3/9/2021,Gampaha,Local,Keti,Standard,1200,,
3/9/2021,Gampaha,Local,Korikan,Premium,600,,
3/9/2021,Gampaha,Local,Korikan,Standard,500,,
3/16/2021,Kurunegala,Export,Peedunu,Premium,7000,,
3/16/2021,Kurunegala,Export,Peedunu,Standard,4000,,
3/16/2021,Kurunegala,Export,Kanda,Premium,5000,,
3/16/2021,Kurunegala,Export,Kanda,Standard,3000,,
3/16/2021,Kurunegala,Local,Peedunu,Premium,2500,,
3/16/2021,Kurunegala,Local,Peedunu,Standard,1500,,
3/16/2021,Kurunegala,Local,Keti,Premium,1000,,
3/16/2021,Kurunegala,Local,Keti,Standard,800,,
3/16/2021,Kurunegala,Local,Korikan,Premium,300,,
3/16/2021,Kurunegala,Local,Korikan,Standard,150,,
3/16/2021,Gampaha,Export,Peedunu,Premium,5000,,
3/16/2021,Gampaha,Export,Peedunu,Standard,4500,,
3/16/2021,Gampaha,Export,Kanda,Premium,3000,,
3/16/2021,Gampaha,Export,Kanda,Standard,2500,,
3/16/2021,Gampaha,Local,Peedunu,Premium,2500,,
3/16/2021,Gampaha,Local,Peedunu,Standard,2000,,
3/16/2021,Gampaha,Local,Keti,Premium,1700,,
3/16/2021,Gampaha,Local,Keti,Standard,1500,,
3/16/2021,Gampaha,Local,Korikan,Premium,600,,
3/16/2021,Gampaha,Local,Korikan,Standard,500,,
3/23/2021,Kurunegala,Export,Peedunu,Premium,8000,,
3/23/2021,Kurunegala,Export,Peedunu,Standard,4000,,
3/23/2021,Kurunegala,Export,Kanda,Premium,5000,,
3/23/2021,Kurunegala,Export,Kanda,Standard,3000,,
3/23/2021,Kurunegala,Local,Peedunu,Premium,3000,,
3/23/2021,Kurunegala,Local,Peedunu,Standard,1500,,
3/23/2021,Kurunegala,Local,Keti,Premium,1000,,
3/23/2021,Kurunegala,Local,Keti,Standard,800,,
3/23/2021,Kurunegala,Local,Korikan,Premium,300,,
3/23/2021,Kurunegala,Local,Korikan,Standard,150,,
3/23/2021,Gampaha,Export,Peedunu,Premium,6000,,
3/23/2021,Gampaha,Export,Peedunu,Standard,5000,,
3/23/2021,Gampaha,Export,Kanda,Premium,4000,,
3/23/2021,Gampaha,Export,Kanda,Standard,3500,,
3/23/2021,Gampaha,Local,Peedunu,Premium,3500,,
3/23/2021,Gampaha,Local,Peedunu,Standard,3000,,
3/23/2021,Gampaha,Local,Keti,Premium,2000,,
3/23/2021,Gampaha,Local,Keti,Standard,1500,,
3/23/2021,Gampaha,Local,Korikan,Premium,300,,
3/23/2021,Gampaha,Local,Korikan,Standard,200,,
3/30/2021,Kurunegala,Export,Peedunu,Premium,8000,,
3/30/2021,Kurunegala,Export,Peedunu,Standard,4000,,
3/30/2021,Kurunegala,Export,Kanda,Premium,5000,,
3/30/2021,Kurunegala,Export,Kanda,Standard,3000,,
3/30/2021,Kurunegala,Local,Peedunu,Premium,3000,,
3/30/2021,Kurunegala,Local,Peedunu,Standard,1500,,
3/30/2021,Kurunegala,Local,Keti,Premium,1000,,
3/30/2021,Kurunegala,Local,Keti,Standard,800,,
3/30/2021,Kurunegala,Local,Korikan,Premium,300,,
3/30/2021,Kurunegala,Local,Korikan,Standard,150,,
3/30/2021,Gampaha,Export,Peedunu,Premium,7500,,
3/30/2021,Gampaha,Export,Peedunu,Standard,5500,,
3/30/2021,Gampaha,Export,Kanda,Premium,4000,,
3/30/2021,Gampaha,Export,Kanda,Standard,3000,,
3/30/2021,Gampaha,Local,Peedunu,Premium,4000,,
3/30/2021,Gampaha,Local,Peedunu,Standard,3000,,
3/30/2021,Gampaha,Local,Keti,Premium,2000,,
3/30/2021,Gampaha,Local,Keti,Standard,1800,,
3/30/2021,Gampaha,Local,Korikan,Premium,1000,,
3/30/2021,Gampaha,Local,Korikan,Standard,800,,
4/6/2021,Kurunegala,Export,Peedunu,Premium,10000,,
4/6/2021,Kurunegala,Export,Peedunu,Standard,5000,,
4/6/2021,Kurunegala,Export,Kanda,Premium,6000,,
4/6/2021,Kurunegala,Export,Kanda,Standard,3000,,
4/6/2021,Kurunegala,Local,Peedunu,Premium,6000,,
4/6/2021,Kurunegala,Local,Peedunu,Standard,3000,,
4/6/2021,Kurunegala,Local,Keti,Premium,3000,,
4/6/2021,Kurunegala,Local,Keti,Standard,1000,,
4/6/2021,Kurunegala,Local,Korikan,Premium,500,,
4/6/2021,Kurunegala,Local,Korikan,Standard,250,,
4/6/2021,Gampaha,Export,Peedunu,Premium,9000,,
4/6/2021,Gampaha,Export,Peedunu,Standard,7000,,
4/6/2021,Gampaha,Export,Kanda,Premium,3000,,
4/6/2021,Gampaha,Export,Kanda,Standard,2000,,
4/6/2021,Gampaha,Local,Peedunu,Premium,3500,,
4/6/2021,Gampaha,Local,Peedunu,Standard,3000,,
4/6/2021,Gampaha,Local,Keti,Premium,2500,,
4/6/2021,Gampaha,Local,Keti,Standard,2000,,
4/6/2021,Gampaha,Local,Korikan,Premium,900,,
4/6/2021,Gampaha,Local,Korikan,Standard,700,,
4/20/2021,Kurunegala,Export,Peedunu,Premium,8000,,
4/20/2021,Kurunegala,Export,Peedunu,Standard,5000,,
4/20/2021,Kurunegala,Export,Kanda,Premium,5000,,
4/20/2021,Kurunegala,Export,Kanda,Standard,3000,,
4/20/2021,Kurunegala,Local,Peedunu,Premium,6000,,
4/20/2021,Kurunegala,Local,Peedunu,Standard,3000,,
4/20/2021,Kurunegala,Local,Keti,Premium,2500,,
4/20/2021,Kurunegala,Local,Keti,Standard,1000,,
4/20/2021,Kurunegala,Local,Korikan,Premium,500,,
4/20/2021,Kurunegala,Local,Korikan,Standard,250,,
4/20/2021,Gampaha,Export,Peedunu,Premium,6000,,
4/20/2021,Gampaha,Export,Peedunu,Standard,5000,,
4/20/2021,Gampaha,Export,Kanda,Premium,3500,,
4/20/2021,Gampaha,Export,Kanda,Standard,2000,,
4/20/2021,Gampaha,Local,Peedunu,Premium,2500,,
4/20/2021,Gampaha,Local,Peedunu,Standard,2000,,
4/20/2021,Gampaha,Local,Keti,Premium,1000,,
4/20/2021,Gampaha,Local,Keti,Standard,700,,
4/20/2021,Gampaha,Local,Korikan,Premium,200,,
4/20/2021,Gampaha,Local,Korikan,Standard,100,,
4/27/2021,Kurunegala,Export,Peedunu,Premium,3500,,
4/27/2021,Kurunegala,Export,Peedunu,Standard,2500,,
4/27/2021,Kurunegala,Export,Kanda,Premium,3500,,
4/27/2021,Kurunegala,Export,Kanda,Standard,2500,,
4/27/2021,Kurunegala,Local,Peedunu,Premium,1800,,
4/27/2021,Kurunegala,Local,Peedunu,Standard,1800,,
4/27/2021,Kurunegala,Local,Keti,Premium,1000,,
4/27/2021,Kurunegala,Local,Keti,Standard,1000,,
4/27/2021,Kurunegala,Local,Korikan,Premium,500,,
4/27/2021,Kurunegala,Local,Korikan,Standard,250,,
4/27/2021,Gampaha,Export,Peedunu,Premium,3500,,
4/27/2021,Gampaha,Export,Peedunu,Standard,2500,,
4/27/2021,Gampaha,Export,Kanda,Premium,3500,,
4/27/2021,Gampaha,Export,Kanda,Standard,2500,,
4/27/2021,Gampaha,Local,Peedunu,Premium,1700,,
4/27/2021,Gampaha,Local,Peedunu,Standard,1500,,
4/27/2021,Gampaha,Local,Keti,Premium,1100,,
4/27/2021,Gampaha,Local,Keti,Standard,1000,,
4/27/2021,Gampaha,Local,Korikan,Premium,300,,
4/27/2021,Gampaha,Local,Korikan,Standard,200,,
5/4/2021,Kurunegala,Export,Peedunu,Premium,4000,,
5/4/2021,Kurunegala,Export,Peedunu,Standard,2000,,
5/4/2021,Kurunegala,Export,Kanda,Premium,2000,,
5/4/2021,Kurunegala,Export,Kanda,Standard,1000,,
5/4/2021,Kurunegala,Local,Peedunu,Premium,1200,,
5/4/2021,Kurunegala,Local,Peedunu,Standard,1000,,
5/4/2021,Kurunegala,Local,Keti,Premium,500,,
5/4/2021,Kurunegala,Local,Keti,Standard,400,,
5/4/2021,Kurunegala,Local,Korikan,Premium,100,,
5/4/2021,Kurunegala,Local,Korikan,Standard,100,,
5/4/2021,Gampaha,Export,Peedunu,Premium,4000,,
5/4/2021,Gampaha,Export,Peedunu,Standard,2000,,
5/4/2021,Gampaha,Export,Kanda,Premium,2000,,
5/4/2021,Gampaha,Export,Kanda,Standard,1000,,
5/4/2021,Gampaha,Local,Peedunu,Premium,1200,,
5/4/2021,Gampaha,Local,Peedunu,Standard,1000,,
5/4/2021,Gampaha,Local,Keti,Premium,500,,
5/4/2021,Gampaha,Local,Keti,Standard,400,,
5/4/2021,Gampaha,Local,Korikan,Premium,100,,
5/4/2021,Gampaha,Local,Korikan,Standard,100,,
5/11/2021,Kurunegala,Export,Peedunu,Premium,5000,,
5/11/2021,Kurunegala,Export,Peedunu,Standard,2500,,
5/11/2021,Kurunegala,Export,Kanda,Premium,4000,,
5/11/2021,Kurunegala,Export,Kanda,Standard,3000,,
5/11/2021,Kurunegala,Local,Peedunu,Premium,2000,,
5/11/2021,Kurunegala,Local,Peedunu,Standard,1500,,
5/11/2021,Kurunegala,Local,Keti,Premium,500,,
5/11/2021,Kurunegala,Local,Keti,Standard,400,,
5/11/2021,Kurunegala,Local,Korikan,Premium,200,,
5/11/2021,Kurunegala,Local,Korikan,Standard,100,,
5/11/2021,Gampaha,Export,Peedunu,Premium,5000,,
5/11/2021,Gampaha,Export,Peedunu,Standard,2500,,
5/11/2021,Gampaha,Export,Kanda,Premium,4000,,
5/11/2021,Gampaha,Export,Kanda,Standard,3000,,
5/11/2021,Gampaha,Local,Peedunu,Premium,2000,,
5/11/2021,Gampaha,Local,Peedunu,Standard,1500,,
5/11/2021,Gampaha,Local,Keti,Premium,500,,
5/11/2021,Gampaha,Local,Keti,Standard,400,,
5/11/2021,Gampaha,Local,Korikan,Premium,200,,
5/11/2021,Gampaha,Local,Korikan,Standard,100,,
6/22/2021,Kurunegala,Export,Peedunu,Premium,6500,,
6/22/2021,Kurunegala,Export,Peedunu,Standard,5500,,
6/22/2021,Kurunegala,Export,Kanda,Premium,5000,,
6/22/2021,Kurunegala,Export,Kanda,Standard,4000,,
6/22/2021,Kurunegala,Local,Peedunu,Premium,1200,,
6/22/2021,Kurunegala,Local,Peedunu,Standard,1000,,
6/22/2021,Kurunegala,Local,Keti,Premium,700,,
6/22/2021,Kurunegala,Local,Keti,Standard,500,,
6/22/2021,Kurunegala,Local,Korikan,Premium,200,,
6/22/2021,Kurunegala,Local,Korikan,Standard,100,,
6/22/2021,Gampaha,Export,Peedunu,Premium,6500,,
6/22/2021,Gampaha,Export,Peedunu,Standard,5500,,
6/22/2021,Gampaha,Export,Kanda,Premium,5000,,
6/22/2021,Gampaha,Export,Kanda,Standard,4000,,
6/22/2021,Gampaha,Local,Peedunu,Premium,1200,,
6/22/2021,Gampaha,Local,Peedunu,Standard,1000,,
6/22/2021,Gampaha,Local,Keti,Premium,700,,
6/22/2021,Gampaha,Local,Keti,Standard,500,,
6/22/2021,Gampaha,Local,Korikan,Premium,200,,
6/22/2021,Gampaha,Local,Korikan,Standard,100,,
6/29/2021,Kurunegala,Export,Peedunu,Premium,7000,,
6/29/2021,Kurunegala,Export,Peedunu,Standard,5000,,
6/29/2021,Kurunegala,Export,Kanda,Premium,5000,,
6/29/2021,Kurunegala,Export,Kanda,Standard,4000,,
6/29/2021,Kurunegala,Local,Peedunu,Premium,1800,,
6/29/2021,Kurunegala,Local,Peedunu,Standard,1500,,
6/29/2021,Kurunegala,Local,Keti,Premium,1000,,
6/29/2021,Kurunegala,Local,Keti,Standard,700,,
6/29/2021,Kurunegala,Local,Korikan,Premium,400,,
6/29/2021,Kurunegala,Local,Korikan,Standard,300,,
6/29/2021,Gampaha,Export,Peedunu,Premium,7000,,
6/29/2021,Gampaha,Export,Peedunu,Standard,5000,,
6/29/2021,Gampaha,Export,Kanda,Premium,5000,,
6/29/2021,Gampaha,Export,Kanda,Standard,4000,,
6/29/2021,Gampaha,Local,Peedunu,Premium,1800,,
6/29/2021,Gampaha,Local,Peedunu,Standard,1500,,
6/29/2021,Gampaha,Local,Keti,Premium,1000,,
6/29/2021,Gampaha,Local,Keti,Standard,700,,
6/29/2021,Gampaha,Local,Korikan,Premium,400,,
6/29/2021,Gampaha,Local,Korikan,Standard,300,,
7/6/2021,Kurunegala,Export,Peedunu,Premium,4500,,
7/6/2021,Kurunegala,Export,Peedunu,Standard,3500,,
7/6/2021,Kurunegala,Export,Kanda,Premium,3500,,
7/6/2021,Kurunegala,Export,Kanda,Standard,2500,,
7/6/2021,Kurunegala,Local,Peedunu,Premium,1500,,
7/6/2021,Kurunegala,Local,Peedunu,Standard,1200,,
7/6/2021,Kurunegala,Local,Keti,Premium,1000,,
7/6/2021,Kurunegala,Local,Keti,Standard,800,,
7/6/2021,Kurunegala,Local,Korikan,Premium,250,,
7/6/2021,Kurunegala,Local,Korikan,Standard,200,,
7/6/2021,Gampaha,Export,Peedunu,Premium,4500,,
7/6/2021,Gampaha,Export,Peedunu,Standard,3500,,
7/6/2021,Gampaha,Export,Kanda,Premium,3500,,
7/6/2021,Gampaha,Export,Kanda,Standard,2500,,
7/6/2021,Gampaha,Local,Peedunu,Premium,1500,,
7/6/2021,Gampaha,Local,Peedunu,Standard,1200,,
7/6/2021,Gampaha,Local,Keti,Premium,1000,,
7/6/2021,Gampaha,Local,Keti,Standard,800,,
7/6/2021,Gampaha,Local,Korikan,Premium,250,,
7/6/2021,Gampaha,Local,Korikan,Standard,200,,
7/13/2021,Kurunegala,Export,Peedunu,Premium,9000,,
7/13/2021,Kurunegala,Export,Peedunu,Standard,7000,,
7/13/2021,Kurunegala,Export,Kanda,Premium,6000,,
7/13/2021,Kurunegala,Export,Kanda,Standard,4000,,
7/13/2021,Kurunegala,Local,Peedunu,Premium,3000,,
7/13/2021,Kurunegala,Local,Peedunu,Standard,2500,,
7/13/2021,Kurunegala,Local,Keti,Premium,2000,,
7/13/2021,Kurunegala,Local,Keti,Standard,1800,,
7/13/2021,Kurunegala,Local,Korikan,Premium,800,,
7/13/2021,Kurunegala,Local,Korikan,Standard,600,,
7/13/2021,Gampaha,Export,Peedunu,Premium,9000,,
7/13/2021,Gampaha,Export,Peedunu,Standard,7000,,
7/13/2021,Gampaha,Export,Kanda,Premium,6000,,
7/13/2021,Gampaha,Export,Kanda,Standard,4000,,
7/13/2021,Gampaha,Local,Peedunu,Premium,3000,,
7/13/2021,Gampaha,Local,Peedunu,Standard,2500,,
7/13/2021,Gampaha,Local,Keti,Premium,2000,,
7/13/2021,Gampaha,Local,Keti,Standard,1800,,
7/13/2021,Gampaha,Local,Korikan,Premium,800,,
7/13/2021,Gampaha,Local,Korikan,Standard,600,,
7/19/2021,Kurunegala,Export,Peedunu,Premium,9000,,
7/19/2021,Kurunegala,Export,Peedunu,Standard,7000,,
7/19/2021,Kurunegala,Export,Kanda,Premium,6000,,
7/19/2021,Kurunegala,Export,Kanda,Standard,4000,,
7/19/2021,Kurunegala,Local,Peedunu,Premium,2500,,
7/19/2021,Kurunegala,Local,Peedunu,Standard,2500,,
7/19/2021,Kurunegala,Local,Keti,Premium,1000,,
7/19/2021,Kurunegala,Local,Keti,Standard,1000,,
7/19/2021,Kurunegala,Local,Korikan,Premium,500,,
7/19/2021,Kurunegala,Local,Korikan,Standard,400,,
7/19/2021,Gampaha,Export,Peedunu,Premium,9000,,
7/19/2021,Gampaha,Export,Peedunu,Standard,7000,,
7/19/2021,Gampaha,Export,Kanda,Premium,6000,,
7/19/2021,Gampaha,Export,Kanda,Standard,4000,,
7/19/2021,Gampaha,Local,Peedunu,Premium,3000,,
7/19/2021,Gampaha,Local,Peedunu,Standard,2500,,
7/19/2021,Gampaha,Local,Keti,Premium,1800,,
7/19/2021,Gampaha,Local,Keti,Standard,1500,,
7/19/2021,Gampaha,Local,Korikan,Premium,500,,
7/19/2021,Gampaha,Local,Korikan,Standard,400,,
7/27/2021,Kurunegala,Export,Peedunu,Premium,7000,,
7/27/2021,Kurunegala,Export,Peedunu,Standard,5000,,
7/27/2021,Kurunegala,Export,Kanda,Premium,4000,,
7/27/2021,Kurunegala,Export,Kanda,Standard,3000,,
7/27/2021,Kurunegala,Local,Peedunu,Premium,2500,,
7/27/2021,Kurunegala,Local,Peedunu,Standard,2500,,
7/27/2021,Kurunegala,Local,Keti,Premium,1250,,
7/27/2021,Kurunegala,Local,Keti,Standard,1250,,
7/27/2021,Kurunegala,Local,Korikan,Premium,400,,
7/27/2021,Kurunegala,Local,Korikan,Standard,300,,
7/27/2021,Gampaha,Export,Peedunu,Premium,7000,,
7/27/2021,Gampaha,Export,Peedunu,Standard,5000,,
7/27/2021,Gampaha,Export,Kanda,Premium,4000,,
7/27/2021,Gampaha,Export,Kanda,Standard,3000,,
7/27/2021,Gampaha,Local,Peedunu,Premium,4000,,
7/27/2021,Gampaha,Local,Peedunu,Standard,3500,,
7/27/2021,Gampaha,Local,Keti,Premium,1500,,
7/27/2021,Gampaha,Local,Keti,Standard,1000,,
7/27/2021,Gampaha,Local,Korikan,Premium,400,,
7/27/2021,Gampaha,Local,Korikan,Standard,300,,
8/3/2021,Kurunegala,Export,Peedunu,Premium,5000,,
8/3/2021,Kurunegala,Export,Peedunu,Standard,4000,,
8/3/2021,Kurunegala,Export,Kanda,Premium,4500,,
8/3/2021,Kurunegala,Export,Kanda,Standard,3500,,
8/3/2021,Kurunegala,Local,Peedunu,Premium,3000,,
8/3/2021,Kurunegala,Local,Peedunu,Standard,3000,,
8/3/2021,Kurunegala,Local,Keti,Premium,1250,,
8/3/2021,Kurunegala,Local,Keti,Standard,1250,,
8/3/2021,Kurunegala,Local,Korikan,Premium,300,,
8/3/2021,Kurunegala,Local,Korikan,Standard,250,,
8/3/2021,Gampaha,Export,Peedunu,Premium,5000,,
8/3/2021,Gampaha,Export,Peedunu,Standard,4000,,
8/3/2021,Gampaha,Export,Kanda,Premium,4500,,
8/3/2021,Gampaha,Export,Kanda,Standard,3500,,
8/3/2021,Gampaha,Local,Peedunu,Premium,2500,,
8/3/2021,Gampaha,Local,Peedunu,Standard,2000,,
8/3/2021,Gampaha,Local,Keti,Premium,1200,,
8/3/2021,Gampaha,Local,Keti,Standard,1000,,
8/3/2021,Gampaha,Local,Korikan,Premium,300,,
8/3/2021,Gampaha,Local,Korikan,Standard,250,,
8/10/2021,Kurunegala,Export,Peedunu,Premium,7500,,
8/10/2021,Kurunegala,Export,Peedunu,Standard,6000,,
8/10/2021,Kurunegala,Export,Kanda,Premium,6000,,
8/10/2021,Kurunegala,Export,Kanda,Standard,4500,,
8/10/2021,Kurunegala,Local,Peedunu,Premium,3000,,
8/10/2021,Kurunegala,Local,Peedunu,Standard,2800,,
8/10/2021,Kurunegala,Local,Keti,Premium,1700,,
8/10/2021,Kurunegala,Local,Keti,Standard,1500,,
8/10/2021,Kurunegala,Local,Korikan,Premium,800,,
8/10/2021,Kurunegala,Local,Korikan,Standard,600,,
8/10/2021,Gampaha,Export,Peedunu,Premium,7500,,
8/10/2021,Gampaha,Export,Peedunu,Standard,6000,,
8/10/2021,Gampaha,Export,Kanda,Premium,6000,,
8/10/2021,Gampaha,Export,Kanda,Standard,4500,,
8/10/2021,Gampaha,Local,Peedunu,Premium,3000,,
8/10/2021,Gampaha,Local,Peedunu,Standard,2800,,
8/10/2021,Gampaha,Local,Keti,Premium,1700,,
8/10/2021,Gampaha,Local,Keti,Standard,1500,,
8/10/2021,Gampaha,Local,Korikan,Premium,800,,
8/10/2021,Gampaha,Local,Korikan,Standard,600,,
10/5/2021,Kurunegala,Export,Peedunu,Premium,6000,,
10/5/2021,Kurunegala,Export,Peedunu,Standard,4000,,
10/5/2021,Kurunegala,Export,Kanda,Premium,4000,,
10/5/2021,Kurunegala,Export,Kanda,Standard,3500,,
10/5/2021,Kurunegala,Local,Peedunu,Premium,2500,,
10/5/2021,Kurunegala,Local,Peedunu,Standard,2200,,
10/5/2021,Kurunegala,Local,Keti,Premium,2000,,
10/5/2021,Kurunegala,Local,Keti,Standard,1600,,
10/5/2021,Kurunegala,Local,Korikan,Premium,300,,
10/5/2021,Kurunegala,Local,Korikan,Standard,300,,
10/5/2021,Gampaha,Export,Peedunu,Premium,6000,,
10/5/2021,Gampaha,Export,Peedunu,Standard,4000,,
10/5/2021,Gampaha,Export,Kanda,Premium,4000,,
10/5/2021,Gampaha,Export,Kanda,Standard,3500,,
10/5/2021,Gampaha,Local,Peedunu,Premium,2500,,
10/5/2021,Gampaha,Local,Peedunu,Standard,2200,,
